suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2014,10,100000,MSC-CMA,MSC-CMA,23,51,pkl.errors,True,93709,99753,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f23.pkl,c122d37cbdf413d46e758184208fe59a0179c76ae51f0f7ef30e6346144814c2
cec2014,10,100000,MSC-CMA,MSC-CMA,24,51,pkl.errors,True,94587,99573,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f24.pkl,62ad947526b595d8ce3978a6517d390a23b48c74d25d1e1deac0169eb09f7325
cec2014,10,100000,MSC-CMA,MSC-CMA,25,51,pkl.errors,True,95132,99923,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f25.pkl,792c5fdf8fd9834226c01312ed7584428285ceef92278c39a91c7e204a32a58a
cec2014,10,100000,MSC-CMA,MSC-CMA,26,51,pkl.errors,True,97935,100009,46,9,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f26.pkl,240545ebc1085a4a067fd12433a2d579273acda2a9bb03155e7a94d4f845a4c8
cec2014,10,100000,MSC-CMA,MSC-CMA,27,51,pkl.errors,True,100000,100009,46,9,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f27.pkl,2fa3d767fa4525c76c50139b282fcc5681851cb64a19f4ae5d785d4d7f91996e
cec2014,10,100000,MSC-CMA,MSC-CMA,28,51,pkl.errors,True,100000,100009,45,9,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f28.pkl,72f691c06a73f45fe4d4c0a04d4be841664328ed5bd690ac64855248b6fbd36a
cec2014,10,100000,MSC-CMA,MSC-CMA,29,51,pkl.errors,True,100000,100009,49,9,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f29.pkl,1e16693d4fb6f403699d492107ee141b53569f5d18834352fcf1b98714f893c0
cec2014,10,100000,MSC-CMA,MSC-CMA,30,51,pkl.errors,True,100000,100009,46,9,/home/svety/cma_es_project/experiments/cec2014/d10/MSC-CMA/maxevals_100000/f30.pkl,573c76622b140fbc4032ff773aa0f759a695f18486c5fbd452a37b53d9564831
cec2014,10,100000,CMAES-NBC,CMAES-NBC,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f1.pkl,5c344fd6f733b730dc0e602f6e33b55a99beb7b555a3a2995f37feb6e6467724
cec2014,10,100000,CMAES-NBC,CMAES-NBC,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f2.pkl,bcc7ac1a3bdcf597a76794fb3772d11eace95813314f7e8fdbc6f30c4b181345
cec2014,10,100000,CMAES-NBC,CMAES-NBC,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f3.pkl,a3c3867167a67be8ea80d92ab4596ca2500d7b1365e4cc37669e05ff0c695b64
cec2014,10,100000,CMAES-NBC,CMAES-NBC,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f4.pkl,580d6be7a232758eacfaa455e0fb6afa13760717f1796a0c8b8c1968fe0e74ca
cec2014,10,100000,CMAES-NBC,CMAES-NBC,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f5.pkl,1063fd68e8988d093d31a190fbfdd197bea7cd1a9ce97391f00c2b9bb3c89b5a
cec2014,10,100000,CMAES-NBC,CMAES-NBC,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f6.pkl,2e40fb89da61cf01f44e2e6463bedd9b1e04e291f23ad6754dde6513b33b30c8
cec2014,10,100000,CMAES-NBC,CMAES-NBC,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f7.pkl,f8b91ce796d8eb8c53c95391c2375fde372a45ebe663c7089bc39b14d507abf3
cec2014,10,100000,CMAES-NBC,CMAES-NBC,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f8.pkl,2e911f03bd9d52219392aef8e0d21bbceb5efdf58c46583346f262ab9a255911
cec2014,10,100000,CMAES-NBC,CMAES-NBC,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f9.pkl,7638c2a0dc45ec229193063fc57c6d403663e2d4e2590a14e4f1a13aca2ce92b
cec2014,10,100000,CMAES-NBC,CMAES-NBC,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f10.pkl,52c66dcc9d57aeea91fe08c6326978503860c172b43edaff9ad3012c99b22ecc
cec2014,10,100000,CMAES-NBC,CMAES-NBC,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f11.pkl,5a9fe664aff8aea0609bc8a0fceb1ae185658a9701c469aec4387bf3c96d7b02
cec2014,10,100000,CMAES-NBC,CMAES-NBC,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f12.pkl,f600858fa92c68a7b72a312764e52fc0827d6338b208c66f10a8c1d4fb80efae
cec2014,10,100000,CMAES-NBC,CMAES-NBC,13,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f13.pkl,9237feff38e308c78fd08bd3a0bdef0f33d58d556ad47665fa5ff5432fd5f242
cec2014,10,100000,CMAES-NBC,CMAES-NBC,14,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f14.pkl,516cefaf1744e7d68a58ddec360e1fd4c91a17275e4aa17ed86a9a1ddb47ff6e
cec2014,10,100000,CMAES-NBC,CMAES-NBC,15,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f15.pkl,9dd9833a1d355cea622ee41dde50bcb667ca48e67cd95ab174528e5910c0ef58
cec2014,10,100000,CMAES-NBC,CMAES-NBC,16,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f16.pkl,e5c87a887d5678372282b39b9a1ecc3df2b210e1e70998da0b4c4282c0a14f7b
cec2014,10,100000,CMAES-NBC,CMAES-NBC,17,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f17.pkl,043f36ab04ebb5c922cd0980e3c6abe4e00985c14a40b81e00b1e425694d2576
cec2014,10,100000,CMAES-NBC,CMAES-NBC,18,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f18.pkl,61f92b32160cec13debed506337bb2cb821338d55a0be2a99e9fa8b19715768b
cec2014,10,100000,CMAES-NBC,CMAES-NBC,19,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f19.pkl,feaae2d0cc65b8d55ad1948909e8fe1de22be28634dc9cb98424aa857f43b931
cec2014,10,100000,CMAES-NBC,CMAES-NBC,20,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f20.pkl,9d5b380c5ac308594c4d00b098a38b32e6ef2256da137235a4447046eaf33cf8
cec2014,10,100000,CMAES-NBC,CMAES-NBC,21,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f21.pkl,0f783ccf7ee1f9517812ad852c594fddc5bfbdd2644dabf04969c3a2f2743c3c
cec2014,10,100000,CMAES-NBC,CMAES-NBC,22,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f22.pkl,2f990dbc0a84c5d0f7ebaf023186513be94a7881b1f150b9c72fc828b8a24c12
cec2014,10,100000,CMAES-NBC,CMAES-NBC,23,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f23.pkl,e064b276da97f457e26a1c3d8ce2c3a64b343bece42f27ffcb0ba513021df9b5
cec2014,10,100000,CMAES-NBC,CMAES-NBC,24,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f24.pkl,c0b2d0684284288ef47eed7fc076c7ff8a5c8f536784a6b2246130d86a6b456b
cec2014,10,100000,CMAES-NBC,CMAES-NBC,25,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f25.pkl,e36fa9ba963af4d827693d07b418bdfeb71b82a5bfb7f97d29726a18f726cc05
cec2014,10,100000,CMAES-NBC,CMAES-NBC,26,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f26.pkl,77008d1db1fc01a324ad31c2b78872dda4cc5d8be9b5b90023cf1779f0c33507
cec2014,10,100000,CMAES-NBC,CMAES-NBC,27,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f27.pkl,7cad0607e67f17a3d30cf2436cde8d80ce87511cfc206ebf7a6638bf5e5207d6
cec2014,10,100000,CMAES-NBC,CMAES-NBC,28,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f28.pkl,4bceafa0a546af36246f7e408b0c103166060a757413afef3a0000a6d8ea0022
cec2014,10,100000,CMAES-NBC,CMAES-NBC,29,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f29.pkl,409ec9793a6f32563115d6bacf037bfcfae27fbf94b4a61d28d48e0dc346c8fb
cec2014,10,100000,CMAES-NBC,CMAES-NBC,30,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/CMAES-NBC/maxevals_100000/f30.pkl,9d92b0d467a7d341850ed937d1e34a2e76d62ddc902a4a7895045ff1f771dffc
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f1.pkl,1f54b82a5f803890f225a301b9a9947a96aa30ff9b6d37bb90312f8bdc5113c3
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f2.pkl,54ed7ef3b26765f469857ec49668ecaad51828f2e9216c4256c11af3b4a1c922
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f3.pkl,04515afd909b59a169dab4bb7435810ec23bc63d8dfa9fac9cc8ac45a0cf630f
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f4.pkl,95bfb0768242929122d1cfbf9c12c87fb1fb79efc8fd8106e4f06587417a665a
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f5.pkl,f7a9c5c3f4f8a2e425db428e987d44ca536ecbfcaede327a2a0ef6ca3396c22d
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f6.pkl,7760f630d4bddedcd1dcef62aac31021dcf7384196703570b07e9fef60670c9a
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f7.pkl,e74f392e5fdc7c25e3f76498b3f0e84f5fac89bed234daeb25c49b0f17c76a2c
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f8.pkl,1dc0deb5e5782e5c8c8b24f4d41c9e8274ccc370e716b9ed7b846620c6f8695d
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f9.pkl,9daffae555320992fa589c580281f3e2b7bcfd39cbd778666bef3a126dffd604
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f10.pkl,1095629d37f5b2882e1114ed328a28760127a14d6937706708ef41463a5b3eda
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f11.pkl,05030b95ab7a0045c392a38afd33c9ba38ba9ae0ba7c0810be01fc2c07b14611
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f12.pkl,ca2fb1cc4e09546e76b6b6711791b0a1a325fef08b5fd47d0530a69bbd216a22
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,13,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f13.pkl,783d77a11dd3c5bfdad0972ef6cbf960f452c0c48a14d6832ce9994d984c7932
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,14,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f14.pkl,017ad46a51eacf63e1476b62af9daf9fa62a1da7d81dedca24eeb4b016bd5c7c
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,15,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f15.pkl,af78caf1a93838ec672dcb5451fe5738b2a5ab7e4e5d2841069b0e5747f4b038
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,16,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f16.pkl,d4cdb876001f9edd1f936d3aa30df6e25e19900e6f06d1b6d0b49f87b34cc567
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,17,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f17.pkl,8f3ec8434b8beaec3aba81a357bf10e86a02e2a65c79367d6d6e0324c33553d3
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,18,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f18.pkl,1af2fd80fe5faeec29c7452cd45d6a8b5f58236e3e231eef8c0096ed6c5da418
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,19,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f19.pkl,bc3a2568a63af3b5c3857a6ca38e8950ab407d01c9cb24665b50295f53076f8d
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,20,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f20.pkl,b86afd32be85c0964832aab0782b33cf772761749560d96d98f7d2fbc89139c1
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,21,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f21.pkl,b897c49da30a9577da9b47ef28fd22242c6214bfd5ab27538ec7ceb356a254d7
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,22,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f22.pkl,688c96fdff80e2a86182bc5aa0f7dc67f53e68d6acf721b7f9c89936f96eb511
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,23,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f23.pkl,50bb0de1db0c9c393d2990f33ed7a9b06642cacf8da618892dbe85054041d951
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,24,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f24.pkl,b1b85e4388f4d5d9e8f8a3cb08fa8e8af1deeaf582076f4dc52825564c30587f
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,25,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f25.pkl,8a032a837e7005b8736d95c1af0f7012cbee10856d8e058a382d0a1d26878aad
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,26,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f26.pkl,98015689c7e1eced49b737de8b77f93f89bf2de7dde246dfe7223b7a011e24a7
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,27,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f27.pkl,4633b34c4d80f88dd105b7218747e5921317bb064f5581c28fd2c57f007ccfbd
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,28,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f28.pkl,720c38e22bcfe6ca0fdad74c8883662233d5c61ee2f5baf192ff8cd2b662016d
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,29,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f29.pkl,9924ba08dd121a7ac3cd5b9096da26706150c46d80d9850a6b9cde4bac125b70
cec2014,10,100000,BIPOP-CMA,BIPOP-CMA-pycma,30,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/BIPOP-CMA/maxevals_100000/f30.pkl,680109acc90a0b6a771052107ffb44a62152b3e31fa1030f87a48d584619ead2
